judul-jurnal,abstrak-jurnal,kategori
PENERAPAN METODE FUZZY C-COVERING UNTUK ANALISIS POLA PEMBELIAN PADA MINIMARKET,"Data mining
merupakan salah satu ilmu dari kecerdasan buatan (artificial intelligence)
sebagai serangkaian proses untuk menggali nilai tambah dari suatu kumpulan data
berupa pengetahuan yang selama ini tidak diketahui secara manual. Salah satu
proses data maining dalam pencarian analisis pola pembelian pada Minimarket
dapat menerapkan Metode Fuzzy C-Covering. Pada teknik data mining penerapan
metode Fuzzy C-Covering untuk mencari nilai support dan nilai confidence. Nilai
support digunakan untuk menunjukan seberapa besar tingkat dominasi suatu item
untuk item set dari keseluruhan transaksi, nilai confidence dipakai untuk
menentukan rule mana saja yang merupakan interesting rule atau suatu ukuran
yang menunjukan hubungan antar 2 item secara conditional. Metode Fuzzy
C-Covering digunakan untuk mengklasifikasikan elemen-elemen dari suatu himpunan
universal yakni kesulurahan produk item pada minimarketmenjadi partisi-partisi
yang lebih fokus dan detail berdasarkan jenis produk item yang ada karena itu
Fuzzy C-covering diterapkan agar dapat mengatasi hambatan yang selama ini
terjadi pada proses market basket didalam mencari hubungan antar item.",data mining
Penerapan Dizcretization dan Teknik Bagging Untuk Meningkatkan Akurasi Klasifikasi Berbasis Ensemble pada Algoritma C4.5 dalam Mendiagnosa Diabetes,"Pada bidang
kesehatan, data mining dapat dimanfaatkan untuk memprediksi suatu penyakit dari
data rekam medis pasien, diantaranya diabetes. Ada beberapa model data mining
salahsatunya klasifikasi. Di bidang klasifikasi, ada banyak cabang yang
berkembang yaitu pohon keputusan (decision tree). Salah satu decision tree yang
populer adalah C4.5. Dalam riset ini, data yang digunakan adalah pima indian
diabetes dataset yang diambil dari UCI repository of machine learning. Pada
dataset ini seluruh atributnya bertipe numerik yang bersifat continuous dan
untuk menangani data continuous digunakan discretization. Akurasi sangat
penting dalampengklasifikasian, ensemble method adalah metode yang digunakan
untuk meningkatkan akurasi algoritma klasifikasi dengan membangun beberapa
classifier dari data training. Dari hasil penelitian, dengan menerapkan
discretization dan teknik bagging untuk klasifikasi berbasis ensemble pada
algoritma C4.5 dapat meningkatkan akurasi sebesar 6,26%. Dengan akurasi awal
68,61%, setelah diterapkan discretization dan teknik bagging menjadi 74,87%.",data mining
IMPLEMENTASI METODE FUZZY C-MEANS PADA SISTEM CLUSTERINGDATA VARIETAS PADI,"Mutasi dengan sinar
gamma yang dilakukan terhadap lima varietas padi lokal pasang surut kalimantan
selatan enghasilkan tersedianya banyak data. Agar data-data tersebut tidak
hanya menjadi kuburan data yang tidak berguna dibutuhkan sebuah metode yang
bisa digunakan untuk menggali informasi–informasi tersembunyi dari data
tersebut. Metode tersebut dikenal dengan data mining. Data mining merupakan
suatu teknik untuk menggali pengetahuan dari data dengan mencari pola atau
aturan tertentu dari sejumlah data dalam jumlah besar. Salah satu metode data
mining adalah klastering, dimana klastering biasanya digunakan untuk
mengelompokan objek-objek yang memiliki kemiripan dalam kelas atau segmen yang
sama. Dengan memanfaatkan data varietas padi hasil mutasi dengan sinar gamma
dilakukan proses penggalian data dengan cara mengelompokkan data umur panen,
anakan produktif, dan bobot 1000 menjadi 4 klaster menggunakan algoritma fuzzy
c-means. Dari informasi 4 klaster tersebut, dilakukan perangkingan klaster
menggunakan metode Simple Additive Weighting dan diperoleh pengetahuan tentang
varietas unggul berdasarkan umur panen, anakan produktif, dan bobot 1000 yaitu
kuatek dengan dosis 30 krad.",data mining
Analisa dan Penerapan Algoritma C4.5 Dalam Data Mining Untuk Mengidentifikasi Faktor-Faktor Penyebab Kecelakaan Kerja Kontruksi PT.Arupadhatu Adisesanti,"Kecelakaan merupakan
suatu kejadian yang tidak terencana begitupun pada sebuah proyek konstruksi
dimana kecelakaan sering terjadi hal ini disebabkan oleh berbagai faktor. Kita
lihat pada  Industri jasa konstruksi yang
merupakan salah satu sektor industri yang memiliki risiko kecelakaan kerja yang
cukup tinggi. Banyaknya kecelakaan kerja yang terjadi tidak terlepas dari
faktor Human Error, tentunya berdampak pada kinerja dan pekerjaan yang
dilaksanakan, Metode yang digunakan dalam analisis ini adalah Algoritma C4.5
yang merupakan salah satu algoritma modern untuk melakukan Data Mining,
Algoritma C4.5 disebut juga dengan pohon keputusan (decision tree) yaitu
merupakan salah satu metode klasifikasi yang menggunakan representasi struktur
pohon, dan pada setiap node merepresentasikan atribut,cabangnya
merepresentasikan nilai dari atribut, dan daun merepresentasikan kelas, Konsep
dari pohon keputusan ini adalah dengan mengumpulkan data selanjutnya dibuatkan
decision tree yang kemudian akan dihasilkan rule-rule solusi permasalahan. dari
hasil penelitian faktor-faktor yang menjadi penyebab terjadinya kecelakaan
kerja kontrusksi yang sering terjadi adalah Lingkungan Tempat Kerja,
Rambu-Rambu Keselamatan dan Pekerja dan Cara kerja.",data mining
Penerapan Data Mining Untuk Evaluasi Kinerja Akademik Mahasiswa Di Universitas Klabat Dengan Metode Klasifikasi,"Kinerja akademik
seorang mahasiswa dapat dilihat dari hasil proses belajar di perguruan tinggi sehingga
pencapaian tingkat keberhasilan akademik mahasiswa dapat dipengaruhi mutu dari
pendidikan perguruan tinggi. Melihat pentingnya mutu pendidikan yang harus
terus meningkat maka penelitian dilakukan untuk mengevaluasi proses pendidikan
di Universitas Klabat berdasarkan data sejarah akademik mahasiwa yang dijadikan
input dengan penerapan data mining metode klasifikasi. Tujuan dari penelitian
ini yaitu menerapkan proses data mining untuk mengevaluasi performa akademik
mahasiswa dengan metode klasifikasi di Universitas Klabat. Metode yang
digunakan pada penelitian ini adalah metode eksperimen dan deskriptif. Hasil
yang didapat yaitu untuk mencapai semester akhir dalam 4 tahun seorang
mahasiswa diawal semester berdasarkan pohon keputusan yang terbentuk yaitu mahasiswa
yang mempunyai indeks prestasi 3.5 – 3.87 (magna) serta penempatan bahasa
inggris yang berada pada level adv dan inter. Bila nilai bahasa inggris general
maka subjek matematika awal semester “pass” atau tidak diambil maka mahasiswa
tersebut bisa mencapai akhir semester tepat waktu.",data mining
Perancangan Data Mining dalam Analisis Asosiasi Kuantitatif Pembelian Item Barang dengan Metode Apriori,"Pada umumnya semua
perusahaan mengumpulkan informasi melalui sistem database yang berguna untuk :  data transaksi, kemudian nantinya data tersebut
diolah sehingga dapat diketahui tingkat dan volume suatu penjualan, pembelian
pada suatu waktu tertentu dan sebagainya, sehingga seorang pengambil keputusan
dapat mengatur strategi pemasaran bagi perusahaannya. Dewasa ini muncul
tuntutan bagi seorang pengambil keputusan, untuk dapat melihat peluang-peluang
yang dapat meningkatkan penjualan di perusahaannya, berdasarkan informasi yang
relevan. Pengambil keputusan perlu memakai suatu sistem yang dapat mendukungnya
dalam mengambil keputusan secara cepat dan juga tepat. Informasi atas suatu
produk dapat digunakan oleh perusahaan untuk meningkatkan penjualan. Salah satu
cara untuk mendapatkan informasi adalah dengan melakukan data mining.
Perancangan data mining ini akan menggunakan algoritma apriori untuk melakukan
analisa keranjang pasar. Data yang diperlukan diambil dari data transaksi
penjualan selama periode tertentu dan diolah sehingga menghasilkan frequent
itemset. Sehingga pada akhirnya hasil yang didapatkan dari proses data mining
ini dapat dijadikan suatu informasi baru yang dapat digunakan oleh sebuah
perusahaan untuk meningkatkan produksi maupun penjualan produk-produknya.",data mining
Kajian Data Mining Customer Relationship Management pada Lembaga Keuangan Mikro,"Perusahaan  dituntut 
untuk  siap  menghadapi 
persaingan  yang  akan 
semakin  ketat  dengan 
perusahaan  lain, termasuk  lembaga 
keuangan mikro.  Makin  intensifnya 
persaingan  yang  dihadapi, 
telah  menyebabkan  banyak bisnis 
di  lembaga  keuangan mikro mencari  strategi 
yang  menguntungkan  untuk 
membedakan  dari  yang 
lain. Strategi yang dapat diterapkan adalah menerapkan Customer
Relationship Management (CRM) dan data mining. Data mining  dapat digunakan untuk lembaga keuangan mikro
yang mempunyai data cukup besar. Menentukan nasabah potensial dengan segmentasi
nasabah dapat membantu pengambilan keputusan strategi marketing  yang akan 
diterapkan  perusahaan.  Makalah 
ini  mendiskusikan  beberapa 
teknik  data  mining 
yang  dapat  digunakan untuk segmentasi nasabah.
Teknik  data mining yang  diusulkan 
yaitu metode fuzzy clustering dengan algoritma fuzzy C-Means dan fuzzy
RFM.",data mining
DATA MINING : KLASIFIKASI MENGGUNAKAN ALGORITMA C4.5,"Data mining
merupakan bagian dari tahapan proses Knowledge Discovery in Database (KDD).
Dengan data mining, kita dapat melakukan pengklasifikasian, memprediksi,
memperkirakan dan mendapatkan informasi lain yang bermanfaat dari kumpulan data
dalam jumlah yang besar. Klasifikasi dalam data mining dapat dilakukan dengan
menggunakan algoritma C4.5. Dengan algoritma C4.5, akan didapatkan sebuah pohon
keputusan yang mudah dipahami dan mudah dimengerti.",data mining
SOLUSI PREDIKSI MAHASISWA DROP OUT PADA PROGRAM STUDI SISTEM INFORMASI FAKULTAS ILMU KOMPUTER UNIVERSITAS BINA DARMA,"Data mining merupakan
salah satu pengetahuan yang bergerak di bidang penggalian dan pengkajian data,
dimana data mining mampu memberikan solusi dalam pemecahan permasalahan,
khususnya yang di hadapi oleh program studi Sistem Informasi Fakultas Ilmu
Komputer guna menjamin agar mahasiswa Program Studi Sistem Informasi Fakultas
Ilmu Komputer Universitas Bina Darma dapat lulus dengan tepat waktu. Adapun
tahapan yang digunakan yaitu menggunakan konsep Knowledge Discovery in Database
(KDD) yang terdiri dari Selection, Pre – Processing, Transformation, Data
Mining dan Interprestation / Evaluation. Pada penelitian ini digunakan metode
Clasificassion dengan algoritma Decision Tree atau C4.5., Pada algoritma ini,
hasil penilaian yang dipakai untuk menentukan Node sebagai kunci dalam menilai
kelayakan mahasiswa yang Drop Out dilihat dari nilai Entropi dan Gain pada
masing – masing attribute,. Adapun attribute yang digunakan untuk penilaian
Entropi dan Gain pada penelitian ini adalah Indeks Prestasi Kumulatif (IPK),
Jumlah SKS yang telah ditempuh, Semester dan Status perkuliahan mahasiswa
angkatan 2013. Pada penelitian ini attribute SKS ditetapkan sebagai node 1
dengan nilai Gain terbesar yaitu 0.3276, 
yang kemudian di ikuti oleh attribute Semester sebagai node 1.1 dengan
nilai Gain sebesar 0.0874.",data mining
CLUSTERING PENENTUAN POTENSI KEJAHATAN DAERAH DI KOTA BANJARBARU DENGAN METODE K-MEANS,"Dalam ruang lingkup
kepolisian, data-data yang dimiliki pada basis data dapat dimanfaatkan untuk
pembuatan laporan kejahatan, praduga kejahatan yang akan datang, dan
sebagainya.Dengan adanya data mining yang didasarkan pada jumlah data yang
tersimpan begitu banyak, data-data tersebut dapat diproses untuk menemukan
suatu pengetahuan yang berguna bagi pihak kepolisian.Salah satu teknik yang
dikenal dalam data mining yaitu teknik clustering.Tujuan pekerjaan pengelompokan
(clustering) data dapat dibedakan menjadi dua, yaitu pengelompokan untuk
pemahaman dan pengelompokan untuk penggunaan.MetodeK-Means merupakan metode
untuk teknik clustering yang paling sederhana dan umum.K-Means merupakan salah
satu metode pengelompokan data nonhirarki (sekatan) yang berusaha mempartisi
data yang ada ke dalam bentuk dua atau lebih kelompok. Metode ini mempartisi
data ke dalam kelompok sehingga data berkarakteristik sama dimasukkan ke dalam
satu kelompok yang sama dan data yang berkarakteristik berbeda dikelompokkan ke
dalam kelompok yang lain. Tujuan dari pengelompokan ini adalah untuk
meminimalkan fungsi objektif yang diset dalam proses pengelompokan, yang pada
umumnya berusaha meminimalkan variasi di dalam suatu kelompok dan memaksimalkan
variasi antar kelompok.Data yang ditambang untuk clustering penentuan potensi
kejahatan daerah di kota Banjarbaru yaitu data kejahatan yang dimiliki oleh
kepolisian Polres di kota Banjarbaru.Sehingga penelitian ini bertujuan untuk
mengkaji tahapan teknik clustering dan membangun clustering penentuan potensi
kejahatan daerah di kota Banjarbaru.",data mining
Analisis Asosiasi pada Transaksi Obat Menggunakan Data Mining dengan Algoritma A Priori,"Persaingan di dunia
bisnis, khususnya dalam industri apotek, menuntut para pengembang bisnis
tersebut menemukan suatu strategi yang dapat meningkatkan penjualan obat. Salah
satu caranya yaitu dengan memberikan potongan harga pada kombinasi obat-obat
tertentu yang sering dibeli secara bersamaan. Hal tersebut dapat dilakukan
dengan menggunakan teknik analisis keranjang pasar yaitu menganalisis kebiasan
belanja konsumen. Data mining merupakan suatu metode pengolahan informasi
tersembunyi dari suatu database informasi yang besar. Pengimplementasian data
mining terdapat berbagai macam metode, salah satunya adalah Algoritma A Priori.
Algoritma A Priori merupakan algoritma pengambilan data dengan aturan asosiatif
(association rule) untuk menentukan hubungan asosiatif suatu kombinasi item
(Kusrini, 2007). Penelitian ini dilakukan dengan melakukan analisis asosiasi
pada data transaksi obat menggunakan Algoritma A Priori. Analisis dilakukan
dengan membandingkan hasil analisis asosiasi dengan Algoritma A Priori dan
analisis tanpa menggunakan metode. Hasil analisis ini dilakukan pengujian dari
data mining yaitu lift. Analisis asosiasi dengan 2-itemset menggunakan
Algoritma A Priori terhadap 700 data (209 transaksi penjualan) menghasilkan 6
kaidah/aturan dengan 2 aturan yang menghasilkan nilai lift 2.09 dan 1.3 dengan
waktu 12 detik. Analisis asosiasi dengan 3-itemset menggunakan Algoritma A
Priori terhadap 200 data (62 transaksi penjualan) menghasilkan 33 kaidah/aturan
dengan nilai lift kurang dari 1 dengan waktu 23 detik. Sehingga dapat
disimpulkan bahwa Algoritma A Priori dapat digunakan untuk menganalisis
kebiasaan belanja konsumen untuk menghasilkan kaidah/aturan yang berisi
kombinasi antar obat.",data mining
KAJIAN PENERAPAN METODE KLASIFIKASI DATA MINING ALGORITMA C4.5 UNTUK PREDIKSI KELAYAKAN KREDIT PADA BANK MAYAPADA JAKARTA,"Industri perbankan
mengalami perkembangan yang cukup pesat, baik dari sisi volume usaha, mobilisasi
dana masyarakat maupun pemberian kredit. Data mining mengenai pinjaman memiliki
potensial besar untuk menjelajahi bagian pola yang tersembunyi dalam suatu
dataset dari domain pinjaman 
termasuk  pinjaman  kredit. 
Algoritma  C4.5 merupakan pengklasifikasian
yang paling sederhana, mudah diimplemntasikan. Namun, Algoritma C4.5 masih
memiliki kelemahan dalam menangani data dalam dimensi tinggi. Penelitian ini
bertujuan untuk menerapkan algoritma C4.5 dengan seleksi atribut sehingga dapat
mengurangi dimensi dari data, serta mengidentifikasi fitur dalam kumpulan data
dengan metode algoritma C4.5. Dari penelitian ini yang dilakukan model yang
terbentuk dengan algoritma C4.5 sendiri sudah memiliki akurasi yang baik yaitu
sebesar 83.67% dengan proses seleksi atribut oleh algoritma C4.5.",data mining
Penerapan Fungsi Data Mining Klasifikasi untuk Prediksi Masa Studi Mahasiswa Tepat Waktu pada Sistem Informasi Akademik Perguruan Tinggi,"Waktu
kelulusan merupakan permasalahan umum bagi pihak program studi dan mahasiswa,
karena kedua pihak tersebut sama-sama tidak dapat memprediksi masa studi tepat
waktu mahasiswa. Teknik data mining klasifikasi dapat memecahkan masalah ini,
yakni dengan menggunakan algoritma C4.5. Hasil penelitian menunjukkan
persentasi sebesar 73% terhadap data yang yang telah diuji. Dengan demikian,
pengolahan data ini dapat digunakan oleh program studi untuk memprediksi masa
studi tepat waktu mahasiswa.",data mining
